X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class,Width,Height,Aspect_Ratio,BBox_Area,Center_X,Center_Y,BBox_Perimeter,Luminosity_Range,Avg_Luminosity,Luminosity_Density,Pixel_Density,Perimeter_Total,Perimeter_Efficiency,Area_Perimeter_Ratio,XY_Perimeter_Ratio,Compactness,Extent,Solidity,Size_Luminosity,Position_Score,Shape_Complexity,Steel_Size_A300,Steel_Size_A400
856,864,519257,519266,57,10,11,9848,161,183,1387,0,1,40,0.7541,0.2083,0.8889,0.0058,0.8,0.8182,1.0,1.7559,0.9031,0.9542,0.1111,0.3498,0.1773,K_Scratch,8,9,0.8,72,860.0,519261.5,34,22,169.79310344827587,134.9041095890411,0.7808219178082192,21,0.6,2.590909090909091,0.8333333333333334,1.6205500566028797,0.7808219178082192,0.7917,9678.206896551725,446.56489,15.8361,0,57
925,934,552377,552388,75,9,11,12593,150,180,1387,0,1,40,0.6532,0.2424,0.8182,0.0065,1.0,1.0,1.0,1.8751,0.9542,1.0414,0.1818,0.3118,0.2051,K_Scratch,9,11,0.75,99,929.5,552382.5,40,30,165.69736842105263,125.93,0.75,20,0.4878048780487805,3.5714285714285716,0.75,2.350318693458698,0.75,0.7576,12427.302631578947,513.43953375,13.064,0,75
919,930,561832,561842,88,11,10,14538,134,183,1387,0,1,40,0.659,0.2,0.9091,0.0079,1.0,1.0,0.0,1.9445,1.0414,1.0,-0.0909,0.2907,0.2173,K_Scratch,11,10,1.0,110,924.5,561837.0,42,49,163.34831460674158,130.97297297297297,0.7927927927927928,21,0.4883720930232558,4.0,1.0,2.5019018417728667,0.7927927927927928,0.8,14374.651685393259,519.4183065,13.839,0,88
919,928,578380,578392,88,10,13,14808,148,182,1387,0,1,40,0.6619,0.1852,0.75,0.0065,0.9,0.9231,1.0,1.9445,0.9542,1.0792,0.25,0.3146,0.215,K_Scratch,9,12,0.6923076923076923,108,923.5,578386.0,42,34,166.38202247191012,135.85321100917432,0.8073394495412844,23,0.5348837209302325,3.6666666666666665,0.7142857142857143,2.0864917246483152,0.8073394495412844,0.8148,14641.61797752809,534.139471,15.223700000000001,0,88
933,940,612662,612672,52,9,10,8857,161,182,1387,0,1,40,0.6446,0.2571,0.7,0.005,0.7778,1.0,1.0,1.716,0.8451,1.0,0.3,0.3307,0.1753,K_Scratch,7,10,0.6363636363636364,70,936.5,612667.0,34,21,167.11320754716982,124.74647887323944,0.7323943661971831,19,0.5428571428571428,2.6,0.8181818181818182,1.8051140109024226,0.7323943661971831,0.7429,8689.886792452831,573.7626455,12.247399999999999,0,52
936,942,625664,625675,52,9,11,8801,159,181,1387,0,1,40,0.6417,0.2121,0.5454,0.0043,0.6667,1.0,1.0,1.716,0.7782,1.0414,0.4545,0.3223,0.1715,K_Scratch,6,11,0.5,66,939.0,625669.5,34,22,166.0566037735849,131.3582089552239,0.7761194029850746,20,0.5714285714285714,2.4761904761904763,0.75,1.629554294131364,0.7761194029850746,0.7879,8634.943396226414,587.5036605,12.834000000000001,0,52
936,944,639848,639857,65,9,9,11132,161,182,1387,0,1,40,0.6388,0.0972,0.8889,0.0058,0.8889,1.0,1.0,1.8129,0.9031,0.9542,0.1111,0.338,0.1773,K_Scratch,8,9,0.8,72,940.0,639852.5,34,21,168.66666666666666,152.4931506849315,0.8904109589041096,18,0.5142857142857142,3.4210526315789473,0.9,2.5132741228718345,0.8904109589041096,0.9028,10963.333333333332,601.46135,11.4984,0,65
926,935,675316,675327,63,9,11,10518,156,180,1387,0,1,40,0.6518,0.3636,0.8182,0.0065,1.0,1.0,1.0,1.7993,0.9542,1.0414,0.1818,0.3043,0.2051,K_Scratch,9,11,0.75,99,930.5,675321.5,40,24,164.34375,105.18,0.63,20,0.4878048780487805,3.0,0.75,1.9742677025053066,0.63,0.6364000000000001,10353.65625,628.38665575,13.036000000000001,0,63
897,907,898704,898715,101,11,11,16760,148,182,1387,0,1,40,0.6921,0.0818,0.9091,0.0072,0.9091,1.0,1.0,2.0043,1.0,1.0414,0.0909,0.2964,0.2173,K_Scratch,10,11,0.8333333333333334,110,902.0,898709.5,42,34,164.31372549019608,150.99099099099098,0.9099099099099099,22,0.5116279069767442,4.391304347826087,0.9166666666666666,2.616914292887168,0.9099099099099099,0.9182,16595.686274509804,810.635969,15.2262,0,101
892,903,908164,908176,92,12,12,14703,128,175,1387,0,1,40,0.6979,0.303,0.9167,0.0079,0.9167,1.0,1.0,1.9638,1.0414,1.0792,0.0833,0.2486,0.2432,K_Scratch,11,12,0.8461538461538461,132,897.5,908170.0,46,47,158.09677419354838,110.54887218045113,0.6917293233082706,24,0.5106382978723404,3.68,0.9230769230769231,2.003650080625726,0.6917293233082706,0.6970000000000001,14544.90322580645,815.082575,16.7496,0,92
824,832,928256,928264,53,9,8,9033,158,181,1387,0,1,40,0.8003,0.1719,1.0,0.0058,0.8889,1.0,0.5,1.7243,0.9031,0.9031,0.0,0.3315,0.1696,K_Scratch,8,8,0.8888888888888888,64,828.0,928260.0,32,23,167.27777777777777,138.96923076923076,0.8153846153846154,17,0.5151515151515151,2.9444444444444446,1.0,2.296612560555297,0.8153846153846154,0.8281000000000001,8865.722222222223,768.59928,13.6051,0,53
732,793,78207,78276,2358,104,101,233778,49,124,1387,0,1,40,0.8565,0.4398,0.8841,0.044,0.5865,0.6832,1.0,3.3725,1.7853,1.8389,0.1159,-0.2254,1.0,K_Scratch,61,69,0.8714285714285714,4209,762.5,78241.5,260,75,99.10046629927936,55.529216152019,0.5600950118764846,205,0.7854406130268199,11.446601941747574,1.0196078431372548,0.7050754749121717,0.5600950118764846,0.5602,233678.89953370072,59.65914375,175.5825,0,2358
367,440,795618,795659,2108,80,61,175110,6,119,1387,0,1,40,0.5292,0.2957,0.5616,0.0526,0.9125,0.6721,0.0,3.3239,1.8633,1.6128,-0.4384,-0.351,1.0,K_Scratch,73,41,1.7380952380952381,2993,403.5,795638.5,228,113,83.0298719772404,58.48697394789579,0.7040748162992652,141,0.6157205240174672,14.845070422535212,1.2903225806451613,1.3323563653087784,0.7040748162992652,0.7042999999999999,175026.97012802277,321.04013475,74.6172,0,2108
476,490,13302,13320,227,14,18,21216,36,127,1373,0,1,40,0.6934,0.0992,0.7778,0.0102,1.0,1.0,1.0,2.356,1.1461,1.2553,0.2222,-0.2698,0.417,K_Scratch,14,18,0.7368421052631579,252,483.0,13311.0,64,91,93.05263157894737,83.85770750988142,0.8972332015810277,32,0.49230769230769234,6.878787878787879,0.7368421052631579,2.7829913458141777,0.8972332015810277,0.9008,21122.947368421053,6.429213,22.1888,0,227
498,515,31041,31058,231,17,17,21639,33,127,1373,0,1,40,0.7254,0.2007,1.0,0.0124,1.0,1.0,0.5,2.3636,1.2305,1.2305,0.0,-0.2682,0.4779,K_Scratch,17,17,0.9444444444444444,289,506.5,31049.5,68,94,93.27155172413794,74.61724137931034,0.7965517241379311,34,0.4927536231884058,6.6,0.9444444444444444,2.5089296559351504,0.7965517241379311,0.7993,21545.728448275862,15.72657175,24.663600000000002,0,231
1147,1162,41184,41201,194,16,17,19202,68,124,1373,0,1,40,0.3074,0.2392,0.8824,0.0109,0.9375,1.0,1.0,2.2878,1.1761,1.2305,0.1177,-0.2267,0.4219,K_Scratch,15,17,0.8333333333333334,255,1154.5,41192.5,64,56,98.47179487179487,75.0078125,0.7578125,33,0.5076923076923077,5.705882352941177,0.8888888888888888,2.2365833937483295,0.7578125,0.7608,19103.528205128205,47.55674125,10.1442,0,194
489,504,55547,55568,247,17,21,23671,43,129,1373,0,1,40,0.7123,0.2159,0.7143,0.0109,0.8824,1.0,1.0,2.3927,1.1761,1.3222,0.2857,-0.2513,0.5212,K_Scratch,15,21,0.6818181818181818,315,496.5,55557.5,72,86,95.4475806451613,74.90822784810126,0.7816455696202531,38,0.5205479452054794,6.333333333333333,0.7727272727272727,2.148023212281464,0.7816455696202531,0.7841,23575.55241935484,27.58429875,27.067400000000003,0,247
236,249,64701,64720,175,13,19,18625,61,126,1373,0,1,40,0.3438,0.2915,0.6842,0.0095,1.0,1.0,1.0,2.243,1.1139,1.2787,0.3158,-0.1685,0.4089,K_Scratch,13,19,0.65,247,242.5,64710.5,64,65,105.82386363636364,75.1008064516129,0.7056451612903226,32,0.49230769230769234,5.303030303030303,0.65,2.145477909768639,0.7056451612903226,0.7085,18519.176136363636,15.69229625,11.0016,0,175
1314,1333,3149494,3149542,566,28,49,49867,70,103,1387,0,1,40,0.0779,0.3794,0.3958,0.0137,0.6786,0.9796,1.0,2.7528,1.2787,1.6812,0.6042,-0.3117,0.9831,K_Scratch,19,48,0.3877551020408163,912,1323.5,3149518.0,134,33,87.94885361552028,54.61883899233297,0.619934282584885,77,0.5703703703703704,7.256410256410256,0.56,1.1994208714548553,0.619934282584885,0.6206,49779.051146384474,4168.387073,5.9982999999999995,0,566
1614,1638,676623,676657,655,33,35,49303,54,93,1687,1,0,80,0.0581,0.1973,0.7059,0.0142,0.7273,0.9714,1.0,2.8162,1.3802,1.5315,0.2941,-0.4119,0.9685,K_Scratch,24,34,0.6857142857142857,816,1626.0,676640.0,116,39,75.15701219512195,60.34638922888617,0.8017135862913096,68,0.5811965811965812,9.492753623188406,0.9166666666666666,1.7796697843038396,0.8017135862913096,0.8027,49227.84298780488,1100.21664,3.9508,655,0
19,169,4197607,4215748,152655,10449,18152,11591414,0,156,1336,0,1,40,0.0284,0.9439,0.0083,0.1123,0.0144,0.9994,1.0,5.1837,2.1761,4.2587,0.9917,-0.4068,1.0,K_Scratch,150,18141,0.008268107154668724,2721150,94.0,4206677.5,36582,156,75.93159784089718,4.259746702773937,0.056099422634025085,28601,0.7818112237924719,5.337214180826516,0.5756073376301438,0.002345084310506956,0.056099422634025085,0.05610000000000004,11591338.06840216,395.427685,812.2684,0,152655
0,230,308503,308712,25323,1022,593,3037459,24,148,1400,0,1,40,0.0,0.4732,0.9087,0.1643,0.2251,0.3525,0.0,4.4035,2.3617,2.3201,-0.0913,-0.0629,1.0,K_Scratch,230,209,1.0952380952380953,48070,115.0,308607.5,878,124,119.94388722160797,63.186931830001456,0.5267832997025234,1615,1.8373151308304891,15.670173267326733,1.7205387205387206,0.12200560958575572,0.5267832997025234,0.5267999999999999,3037339.0561127784,35.4898625,0.0,0,25323
3,223,333373,333576,21110,1138,597,2554885,21,148,1402,0,1,40,0.0043,0.5273,0.9227,0.1569,0.1933,0.34,0.0,4.3245,2.3424,2.3075,-0.0773,-0.0545,1.0,K_Scratch,220,203,1.0784313725490196,44660,113.0,333474.5,846,127,121.02150537634408,57.20617541031325,0.4726719061373458,1735,2.0484061393152304,12.160138248847927,1.9030100334448161,0.08812497256655219,0.4726719061373458,0.4727,2554763.9784946237,37.6826185,7.4605,0,21110
0,225,344016,344225,25473,992,578,3061597,23,148,1400,0,1,40,0.0,0.4583,0.9289,0.1607,0.2268,0.3616,0.0,4.4061,2.3522,2.3201,-0.0711,-0.061,1.0,K_Scratch,225,209,1.0714285714285714,47025,112.5,344120.5,868,125,120.18516919211746,65.10434653170587,0.5416790711521287,1570,1.806674338319908,16.214513049013366,1.7132987910189983,0.12986450922758,0.5416790711521287,0.5417000000000001,3061476.814830808,38.71355625,0.0,0,25473
0,436,407936,408170,24365,1084,680,2935414,22,143,1404,0,1,40,0.0,0.7612,0.5367,0.3105,0.4022,0.3441,0.0,4.3868,2.6395,2.3692,-0.4633,-0.0588,1.0,K_Scratch,436,234,1.8553191489361702,102024,218.0,408053.0,1340,121,120.4717228925552,28.771516785101692,0.23881401617250675,1764,1.3154362416107384,13.804532577903682,1.591776798825257,0.0983963477224361,0.23881401617250675,0.2388,2935293.5282771075,88.955554,0.0,0,24365
0,224,418600,418798,20894,1169,712,2529140,18,143,1398,0,1,40,0.0,0.5289,0.8839,0.1602,0.1916,0.2781,0.0,4.32,2.3503,2.2967,-0.1161,-0.0543,1.0,K_Scratch,224,198,1.1256281407035176,44352,112.0,418699.0,844,125,121.0404402967217,57.02297477059049,0.4710842558564246,1881,2.22603550295858,11.10201912858661,1.6395511921458625,0.07420851493414393,0.4710842558564246,0.47109999999999996,2529018.9595597032,46.894288,0.0,0,20894
0,828,468317,468520,20726,1193,709,2499819,25,143,1402,0,1,40,0.0,0.8767,0.2452,0.5906,0.6941,0.2863,0.0,4.3165,2.918,2.3075,-0.7548,-0.0577,1.0,K_Scratch,828,203,4.0588235294117645,168084,414.0,468418.5,2062,118,120.60688956433637,14.872350298955885,0.12330666032067109,1902,0.9219583131362094,10.891224382553862,1.680281690140845,0.07199531108377177,0.12330666032067109,0.12329999999999997,2499698.3931104355,193.925259,0.0,0,20726
1,222,486069,486291,22554,999,605,2712104,27,150,1400,0,1,40,0.0014,0.5403,0.9955,0.1579,0.2212,0.3669,1.0,4.3532,2.3444,2.3463,0.0045,-0.0606,1.0,K_Scratch,221,222,0.9910313901345291,49062,111.5,486180.0,886,123,120.24402571491909,55.27798952367365,0.4596946782707947,1604,1.8083427282976325,14.052336448598131,1.6485148514851484,0.11016015629415415,0.4596946782707947,0.4597,2711983.7559742853,54.20907,2.2456,0,22554
0,223,500276,500482,21987,1050,684,2638402,21,143,1398,0,1,40,0.0,0.5214,0.9238,0.1595,0.2124,0.3012,0.0,4.3422,2.3483,2.3139,-0.0762,-0.0625,1.0,K_Scratch,223,206,1.077294685990338,45938,111.5,500379.0,858,122,119.9928142623249,57.43272600622565,0.47861294325083265,1734,2.018626309662398,12.672622478386167,1.532846715328467,0.09189195891051892,0.47861294325083265,0.4786,2638282.0071857376,55.7922585,0.0,0,21987
0,384,510931,511150,21036,1015,586,2519511,24,143,1402,0,1,40,0.0,0.7499,0.5703,0.2739,0.3783,0.3737,0.0,4.323,2.5843,2.3404,-0.4297,-0.0643,1.0,K_Scratch,384,219,1.7454545454545454,84096,192.0,511040.5,1206,119,119.76569853115939,29.959582387005483,0.25013971960949855,1601,1.3264291632145817,13.131086142322097,1.7291311754684837,0.10313122892525035,0.25013971960949855,0.2501,2519391.234301469,98.119776,0.0,0,21036
41,218,553549,553733,16759,729,433,2020624,24,143,1402,0,1,40,0.0585,0.4854,0.962,0.1262,0.2428,0.4249,1.0,4.2242,2.248,2.2648,0.038,-0.058,1.0,K_Scratch,177,184,0.9567567567567568,32568,129.5,553641.0,722,119,120.56229116945107,62.04132764285056,0.5145690687463539,1162,1.6071922544951591,14.410146173688736,1.6797235023041475,0.1559715497010138,0.5145690687463539,0.5146,2020503.4377088305,71.6965095,67.977,0,16759
41,222,564200,564395,17977,796,513,2144244,24,143,1402,0,1,40,0.0585,0.4907,0.9282,0.1291,0.2274,0.3801,1.0,4.2547,2.2577,2.29,0.0718,-0.0681,1.0,K_Scratch,181,195,0.923469387755102,35295,131.5,564297.5,752,119,119.27044165090666,60.75033998186763,0.5093211695376246,1309,1.7383798140770252,13.722900763358778,1.54863813229572,0.1318401036803041,0.5093211695376246,0.5093,2144124.729558349,74.20512125,76.57650000000001,0,17977
41,735,581949,582129,19629,788,534,2332320,22,143,1400,0,1,40,0.0586,0.8429,0.2594,0.4957,0.8807,0.3371,0.0,4.2929,2.8414,2.2553,-0.7406,-0.0717,1.0,K_Scratch,694,180,3.834254143646409,124920,388.0,582039.0,1748,121,118.81406011207336,18.67035966730974,0.15713130698601516,1322,0.7558604917095483,14.83673469387755,1.4728971962616821,0.14113829940135447,0.15713130698601516,0.15710000000000002,2332201.185939888,225.831132,77.4692,0,19629
41,222,592614,592819,17887,713,448,2156667,21,143,1400,0,1,40,0.0586,0.5179,0.8829,0.1293,0.2539,0.4576,1.0,4.2525,2.2577,2.3117,0.1171,-0.058,1.0,K_Scratch,181,205,0.8786407766990292,37105,131.5,592716.5,772,122,120.5650156529517,58.12178623403223,0.4820514202554843,1161,1.5019404915912031,15.39328743545611,1.5879732739420935,0.16675643781987573,0.4820514202554843,0.4821,2156546.434984347,77.94221975,68.0346,0,17887
37,261,652969,653195,18517,1021,696,2230510,25,150,1398,0,1,40,0.0529,0.6342,0.9912,0.1602,0.2194,0.3247,1.0,4.2676,2.3503,2.3541,0.0088,-0.0589,1.0,K_Scratch,224,226,0.986784140969163,50624,149.0,653082.0,900,125,120.45091262555351,44.059456790123456,0.3657679012345679,1717,1.9056603773584906,10.778230500582072,1.4648493543758967,0.07892957293233545,0.3657679012345679,0.3658,2230389.5490873745,97.309218,90.8293,0,18517
41,220,663618,663832,17825,790,539,2155523,24,143,1400,0,1,40,0.0586,0.5347,0.8364,0.1279,0.2266,0.397,1.0,4.251,2.2529,2.3304,0.1636,-0.0553,1.0,K_Scratch,179,214,0.8325581395348837,38306,130.5,663725.0,786,119,120.92017278133063,56.26968961286449,0.4653196543712637,1329,1.6886912325285897,13.402255639097744,1.462962962962963,0.12682042223033552,0.4653196543712637,0.46530000000000005,2155402.079827219,86.6161125,77.8794,0,17825
41,456,674290,674482,16686,842,562,2013557,19,150,1402,0,1,40,0.0585,0.7906,0.4627,0.296,0.4929,0.3416,0.0,4.2224,2.6181,2.2833,-0.5373,-0.0572,1.0,K_Scratch,415,192,2.150259067357513,79680,248.5,674386.0,1214,131,120.66620722718284,25.270227532284988,0.20941002246457752,1404,1.1555555555555554,11.876156583629893,1.4955595026642985,0.10637208388076866,0.20941002246457752,0.20940000000000003,2013436.3337927728,167.584921,82.134,0,16686
39,734,684933,685134,16521,926,591,1992604,21,149,1400,0,1,40,0.0557,0.8817,0.2892,0.4964,0.7505,0.3401,0.0,4.218,2.842,2.3032,-0.7108,-0.0577,1.0,K_Scratch,695,201,3.4405940594059405,139695,386.5,685033.5,1792,128,120.6030746882944,14.26385866452869,0.11826394456534188,1517,0.8460680423870608,10.883399209486166,1.5641891891891893,0.09021418809442873,0.11826394456534188,0.11829999999999996,1992483.3969253118,264.76544775,84.4969,0,16521
41,226,695578,695788,17706,802,537,2147442,24,148,1404,0,1,40,0.0584,0.5443,0.8809,0.1318,0.2307,0.3911,1.0,4.2481,2.2672,2.3222,0.1191,-0.0525,1.0,K_Scratch,185,210,0.8767772511848341,38850,133.5,695683.0,790,124,121.27644434404473,55.273789606445135,0.4557411649635788,1339,1.692793931731985,13.213432835820896,1.4907063197026023,0.12409918451435338,0.4557411649635788,0.4557,2147320.723555656,92.8736805,78.1976,0,17706
39,226,702679,702873,18071,814,534,2160349,27,148,1400,0,1,40,0.0557,0.5019,0.9639,0.1336,0.2297,0.3633,1.0,4.257,2.2718,2.2878,0.0361,-0.066,1.0,K_Scratch,187,194,0.958974358974359,36278,132.5,702776.0,762,121,119.54122399291722,59.548195926017804,0.49811185534331154,1348,1.7667103538663171,13.395848776871757,1.5214953271028038,0.12497180040343547,0.49811185534331154,0.4981,2160229.458776007,93.11782,75.0836,0,18071
41,216,713328,713531,18908,853,535,2264960,24,143,1402,0,1,40,0.0585,0.4678,0.8621,0.1248,0.2052,0.3794,1.0,4.2766,2.243,2.3075,0.1379,-0.0641,1.0,K_Scratch,175,203,0.8578431372549019,35525,128.5,713429.5,756,119,119.78211433708816,63.75499634070821,0.5322299161177729,1388,1.833553500660502,13.612670986321094,1.5914179104477613,0.12333214930162711,0.5322299161177729,0.5322,2264840.217885663,91.67569075,81.19800000000001,0,18908
43,230,830512,830692,18896,768,507,2225392,22,142,1404,0,1,40,0.0613,0.4386,0.9626,0.1332,0.2435,0.355,0.0,4.2764,2.2718,2.2553,-0.0374,-0.0799,1.0,K_Scratch,187,180,1.0331491712707181,33660,136.5,830602.0,734,120,117.76430121183256,66.11188021746234,0.5613618133745284,1275,1.7346938775510203,14.808777429467085,1.5118110236220472,0.1460693536698668,0.5613618133745284,0.5614,2225274.235698788,113.377173,78.1575,0,18896
41,232,844714,844903,20313,755,497,2400588,23,141,1400,0,1,40,0.0586,0.4373,0.9895,0.1364,0.253,0.3803,0.0,4.3078,2.281,2.2765,-0.0105,-0.0767,1.0,K_Scratch,191,189,1.0052631578947369,36099,136.5,844808.5,760,118,118.17406714581077,66.49828254847645,0.5626869806094182,1252,1.645203679369251,16.21149241819633,1.5160642570281124,0.16284521343758257,0.5626869806094182,0.5627,2400469.8259328543,115.31636025,73.3672,0,20313
39,222,855369,855569,18203,696,480,2155986,25,143,1398,0,1,40,0.0558,0.5027,0.915,0.1309,0.2629,0.4167,1.0,4.2601,2.2624,2.301,0.085,-0.0747,1.0,K_Scratch,183,200,0.9104477611940298,36600,130.5,855469.0,766,118,118.43473961766645,58.90511188218901,0.4973361383568755,1176,1.5332464146023468,15.465590484282073,1.446985446985447,0.16540090275773206,0.4973361383568755,0.49729999999999996,2155867.5652603824,111.6387045,65.6208,0,18203
39,212,862475,862693,17357,794,495,2034432,27,142,1400,0,1,40,0.0557,0.5398,0.7936,0.1236,0.2179,0.4404,1.0,4.2395,2.238,2.3385,0.2064,-0.0843,1.0,K_Scratch,173,218,0.7899543378995434,37714,125.5,862584.0,782,115,117.20428620808849,53.94225109372928,0.46021476865968447,1289,1.6462324393358876,13.455038759689922,1.6008064516129032,0.1312739131672239,0.46021476865968447,0.46020000000000005,2034314.7957137919,108.254292,71.79729999999999,0,17357
39,226,876673,876871,18954,749,482,2236201,25,143,1400,0,1,40,0.0557,0.4881,0.9444,0.1336,0.2497,0.4108,1.0,4.2777,2.2718,2.2967,0.0556,-0.0783,1.0,K_Scratch,187,198,0.9396984924623115,37026,132.5,876772.0,770,118,117.97420205750461,60.393793718097605,0.5118967240122073,1231,1.5966277561608302,15.38474025974026,1.5507246376811594,0.15717893719425705,0.5118967240122073,0.5119,2236083.0257979427,116.17229,68.5667,0,18954
41,218,897989,898132,14949,720,469,1734628,27,142,1400,0,1,40,0.0586,0.4094,0.8079,0.1264,0.2458,0.3049,0.0,4.1746,2.248,2.1553,-0.1921,-0.0935,1.0,K_Scratch,177,143,1.2291666666666667,25311,129.5,898060.5,640,115,116.0286287625418,68.52986725663717,0.5905894437420987,1189,1.8549141965678626,12.56218487394958,1.5319148936170213,0.13287950128388415,0.5905894437420987,0.5906,1734511.9713712374,116.29883475,69.6754,0,14949
39,907,908650,908829,16469,929,568,1939163,27,143,1398,0,1,40,0.0558,0.894,0.2062,0.6209,0.9343,0.3151,0.0,4.2167,2.9385,2.2529,-0.7938,-0.0801,1.0,K_Scratch,868,179,4.822222222222222,155372,473.0,908739.5,2094,116,117.73910139647845,12.480694844020519,0.10599653736492183,1497,0.7145584725536993,10.993991989319092,1.632688927943761,0.09234923433982054,0.10599653736492183,0.10599999999999998,1939045.2608986036,429.8337835,83.5326,0,16469
39,225,919301,919496,17810,763,456,2094532,25,142,1398,0,1,40,0.0558,0.509,0.9538,0.133,0.2438,0.4276,1.0,4.2507,2.2695,2.29,0.0461,-0.0812,1.0,K_Scratch,186,195,0.9489795918367347,36270,132.0,919398.5,762,117,117.59766436471843,57.74673981969066,0.4910258884508285,1219,1.5976408912188729,14.598360655737705,1.6695842450765865,0.15061425570891912,0.4910258884508285,0.491,2094414.4023356352,121.360602,68.0202,0,17810
39,58,933630,933641,100,30,16,12817,123,140,1398,0,1,40,0.0558,0.5215,0.5789,0.0136,0.6333,0.6875,0.0,2.0,1.2787,1.0414,-0.4211,0.0013,0.3494,K_Scratch,19,11,1.5833333333333333,209,48.5,933635.5,60,17,126.9009900990099,61.03333333333333,0.47619047619047616,46,0.7540983606557377,2.127659574468085,1.7647058823529411,0.5935933214151712,0.47619047619047616,0.47850000000000004,12690.09900990099,45.28132175,2.5668,0,100
142,167,947849,947878,354,67,47,44478,120,134,1400,0,1,40,0.2029,0.5117,0.8621,0.0179,0.3731,0.617,1.0,2.549,1.3979,1.4624,0.1379,-0.0184,0.9437,K_Scratch,25,29,0.8333333333333334,725,154.5,947863.5,108,14,125.29014084507043,61.264462809917354,0.48760330578512395,114,1.0458715596330275,3.0782608695652174,1.3958333333333333,0.3422709238657496,0.48760330578512395,0.48829999999999996,44352.70985915493,146.44491075,23.1306,0,354
39,218,965451,965599,16821,670,425,1972773,29,141,1398,0,1,40,0.0558,0.365,0.8268,0.128,0.2672,0.3482,0.0,4.2259,2.2529,2.1703,-0.1732,-0.0838,1.0,K_Scratch,179,148,1.2013422818791946,26492,128.5,965525.0,654,112,117.2733919866841,74.46393386932397,0.6349224323406183,1095,1.6717557251908397,15.347627737226277,1.5727699530516432,0.17629219058146833,0.6349224323406183,0.635,1972655.7266080133,124.0699625,61.101,0,16821
39,218,979651,979800,15937,745,463,1847157,31,141,1398,0,1,40,0.0558,0.4025,0.8324,0.128,0.2403,0.3218,0.0,4.2024,2.2529,2.1732,-0.1676,-0.0945,1.0,K_Scratch,179,149,1.1933333333333334,26671,128.5,979725.5,656,110,115.89641109298532,69.25453659268146,0.5975179964007199,1208,1.8386605783866057,13.181968569065344,1.605603448275862,0.13724049331755517,0.5975179964007199,0.5974999999999999,1847041.103588907,125.89472675,67.4064,0,15937
