X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class,Aspect_Ratio,Perimeter_Ratio,Luminosity_Range,Avg_Luminosity,Compactness,Class_Encoded
50,181,345580,345626.0,1929,161.0,78,193244.5,43,125,1360,0,1,40,0.0735,0.3916,0.3512,0.04885,0.8137,0.5897,0.0,3.5642,2.1173,1.6628,-0.6489,-0.1909,1.0,K_Scratch,2.7872340425531914,2.037974683544304,82,100.12668393782383,0.07441555435537381,2
41,184,356230,356279.0,1929,178.0,108,193244.5,45,126,1360,0,1,40,0.0603,0.3819,0.3427,0.04885,0.8034,0.4537,0.0,3.6366,2.1553,1.6902,-0.6573,-0.1872,1.0,K_Scratch,2.86,1.6330275229357798,81,100.12668393782383,0.06088054284361685,2
43,176,366881,366932.0,1929,178.0,96,193244.5,50,126,1360,0,1,40,0.0632,0.4032,0.3835,0.04885,0.7472,0.5313,0.0,3.6072,2.1239,1.7076,-0.6165,-0.1865,1.0,K_Scratch,2.5576923076923075,1.8350515463917525,76,100.12668393782383,0.06088054284361685,2
48,177,377537,377585.0,1929,166.0,99,193244.5,41,126,1362,0,1,40,0.0705,0.3564,0.3721,0.04885,0.7771,0.4848,0.0,3.6004,2.1106,1.6812,-0.6279,-0.1903,1.0,K_Scratch,2.63265306122449,1.66,85,100.12668393782383,0.07000036288420365,2
42,180,388190,388236.0,1929,187.5,102,193244.5,41,125,1360,0,1,40,0.0618,0.3669,0.3333,0.04885,0.7225,0.451,0.0,3.6041,2.1399,1.6628,-0.6667,-0.1883,1.0,K_Scratch,2.9361702127659575,1.8203883495145632,84,100.12668393782383,0.0548677726500224,2
41,182,398837,398889.0,1929,187.5,102,193244.5,47,125,1362,0,1,40,0.0602,0.3987,0.3688,0.04885,0.7382,0.5098,0.0,3.6443,2.1492,1.716,-0.6312,-0.1904,1.0,K_Scratch,2.660377358490566,1.8203883495145632,78,100.12668393782383,0.0548677726500224,2
39,175,409491,409539.0,1929,166.0,88,193244.5,45,125,1360,0,1,40,0.0573,0.3995,0.3529,0.04885,0.8193,0.5454,0.0,3.5933,2.1335,1.6812,-0.6471,-0.1885,1.0,K_Scratch,2.7755102040816326,1.8651685393258426,80,100.12668393782383,0.07000036288420365,2
39,185,420136,420189.0,1929,187.5,91,193244.5,49,126,1360,0,1,40,0.0573,0.3535,0.363,0.04885,0.7449,0.5824,0.0,3.6992,2.1644,1.7243,-0.637,-0.1843,1.0,K_Scratch,2.7037037037037037,2.0380434782608696,77,100.12668393782383,0.0548677726500224,2
41,198,430771,430836.0,1929,187.5,110,193244.5,54,127,1360,0,1,40,0.0603,0.3752,0.414,0.04885,0.785,0.5909,0.0,3.8045,2.1959,1.8129,-0.586,-0.1925,1.0,K_Scratch,2.378787878787879,1.6891891891891893,73,100.12668393782383,0.0548677726500224,2
39,196,441418,441483.0,1929,187.5,123,193244.5,55,124,1356,0,1,40,0.0575,0.3912,0.414,0.04885,0.7476,0.5285,0.0,3.7933,2.1959,1.8129,-0.586,-0.1834,1.0,K_Scratch,2.378787878787879,1.5120967741935485,69,100.12668393782383,0.0548677726500224,2
41,194,452068,452142.0,1929,187.5,137,193244.5,51,134,1358,0,1,40,0.0604,0.455,0.4837,0.04885,0.6711,0.5401,0.0,3.7903,2.1847,1.8692,-0.5163,-0.1833,1.0,K_Scratch,2.04,1.358695652173913,83,100.12668393782383,0.0548677726500224,2
41,190,462709,462786.0,1929,187.5,130,193244.5,48,133,1356,0,1,40,0.0605,0.4568,0.5168,0.04885,0.596,0.5923,0.0,3.7946,2.1732,1.8865,-0.4832,-0.1874,1.0,K_Scratch,1.9102564102564104,1.4312977099236641,85,100.12668393782383,0.0548677726500224,2
121,159,473414,473430.0,229,51.0,31,28034.0,116,135,1358,0,1,40,0.1782,0.6234,0.4211,0.028,0.7451,0.5161,0.0,2.3598,1.5798,1.2041,-0.5789,-0.0436,0.8848,K_Scratch,2.235294117647059,1.59375,19,121.88695652173914,0.08800922367409685,2
39,194,498190,498252.0,1929,187.5,110,193244.5,47,126,1358,0,1,40,0.0574,0.3884,0.4,0.04885,0.7346,0.5636,0.0,3.7692,2.1903,1.7924,-0.6,-0.1864,1.0,K_Scratch,2.4603174603174605,1.6891891891891893,79,100.12668393782383,0.0548677726500224,2
41,190,508837,508896.0,1929,187.5,119,193244.5,45,126,1356,0,1,40,0.0605,0.3514,0.396,0.04885,0.6898,0.4958,0.0,3.756,2.1732,1.7708,-0.604,-0.1891,1.0,K_Scratch,2.4833333333333334,1.5625,81,100.12668393782383,0.0548677726500224,2
39,193,519483,519540.0,1929,187.5,117,193244.5,42,126,1356,0,1,40,0.0575,0.3333,0.3701,0.04885,0.7512,0.4872,0.0,3.7673,2.1875,1.7559,-0.6299,-0.1877,1.0,K_Scratch,2.6551724137931036,1.5889830508474576,84,100.12668393782383,0.0548677726500224,2
127,166,533732,533745.0,207,40.0,23,25309.0,115,134,1356,0,1,40,0.1873,0.5917,0.3333,0.0288,0.975,0.5652,0.0,2.316,1.5911,1.1139,-0.6667,-0.0448,0.7966,K_Scratch,2.7857142857142856,1.6666666666666667,19,121.67788461538461,0.1292941911305434,2
126,163,544375,544389.0,200,50.0,30,24389.0,114,134,1358,0,1,40,0.1856,0.6139,0.3784,0.0272,0.74,0.4667,0.0,2.301,1.5682,1.1461,-0.6216,-0.0473,0.8082,K_Scratch,2.466666666666667,1.6129032258064515,20,121.33830845771145,0.07996801279488205,2
39,195,554961,555021.0,1929,187.5,118,193244.5,43,125,1356,0,1,40,0.0575,0.3622,0.3846,0.04885,0.8298,0.5085,0.0,3.776,2.1931,1.7781,-0.6154,-0.19,1.0,K_Scratch,2.557377049180328,1.5756302521008403,82,100.12668393782383,0.0548677726500224,2
41,196,579795,579857.0,1929,187.5,138,193244.5,39,126,1358,0,1,40,0.0604,0.3697,0.4,0.04885,0.7416,0.4493,0.0,3.7823,2.1903,1.7924,-0.6,-0.1901,1.0,K_Scratch,2.4603174603174605,1.3489208633093526,87,100.12668393782383,0.0548677726500224,2
39,196,590440,590503.0,1929,187.5,119,193244.5,45,125,1358,0,1,40,0.0574,0.3789,0.4013,0.04885,0.7929,0.5294,0.0,3.7884,2.1959,1.7993,-0.5987,-0.1895,1.0,K_Scratch,2.453125,1.5625,80,100.12668393782383,0.0548677726500224,2
39,195,601086,601148.0,1929,187.5,106,193244.5,41,124,1358,0,1,40,0.0574,0.4018,0.3974,0.04885,0.7723,0.5849,0.0,3.7624,2.1931,1.7924,-0.6026,-0.1887,1.0,K_Scratch,2.4761904761904763,1.7523364485981308,83,100.12668393782383,0.0548677726500224,2
39,190,611732,611792.0,1929,187.5,117,193244.5,45,126,1356,0,1,40,0.0575,0.3443,0.3974,0.04885,0.7295,0.5128,0.0,3.7739,2.179,1.7781,-0.6026,-0.1865,1.0,K_Scratch,2.4754098360655736,1.5889830508474576,81,100.12668393782383,0.0548677726500224,2
41,198,622372,622437.0,1929,187.5,109,193244.5,43,125,1358,0,1,40,0.0604,0.3849,0.414,0.04885,0.8177,0.5963,0.0,3.7977,2.1959,1.8129,-0.586,-0.189,1.0,K_Scratch,2.378787878787879,1.7045454545454546,82,100.12668393782383,0.0548677726500224,2
41,198,633023,633082.0,1929,187.5,112,193244.5,45,125,1360,0,1,40,0.0603,0.3514,0.3758,0.04885,0.785,0.5268,0.0,3.7787,2.1959,1.7708,-0.6242,-0.1902,1.0,K_Scratch,2.6166666666666667,1.6592920353982301,80,100.12668393782383,0.0548677726500224,2
39,194,643657,643725.0,1929,187.5,124,193244.5,47,124,1356,0,1,40,0.0575,0.4029,0.4387,0.04885,0.7176,0.5484,0.0,3.7989,2.1903,1.8325,-0.5613,-0.1961,1.0,K_Scratch,2.246376811594203,1.5,77,100.12668393782383,0.0548677726500224,2
43,198,686245,686304.0,1929,187.5,117,193244.5,38,124,1358,0,1,40,0.0633,0.3191,0.3807,0.04885,0.7561,0.5043,0.0,3.7943,2.1903,1.7708,-0.6194,-0.1911,1.0,K_Scratch,2.5833333333333335,1.5889830508474576,86,100.12668393782383,0.0548677726500224,2
43,200,696884,696948.0,1929,187.5,129,193244.5,45,125,1358,0,1,40,0.0633,0.397,0.4076,0.04885,0.7621,0.4961,0.0,3.7824,2.1959,1.8062,-0.5924,-0.1925,1.0,K_Scratch,2.4153846153846152,1.4423076923076923,80,100.12668393782383,0.0548677726500224,2
39,193,707526,707593.0,1929,182.0,113,193244.5,49,127,1358,0,1,40,0.0574,0.4072,0.4351,0.04885,0.8461,0.5929,0.0,3.7865,2.1875,1.8261,-0.5649,-0.1855,1.0,K_Scratch,2.264705882352941,1.5964912280701755,78,100.12668393782383,0.058233962264150944,2
39,200,718174,718237.0,1929,187.5,117,193244.5,44,127,1356,0,1,40,0.0575,0.3906,0.3913,0.04885,0.7703,0.5385,0.0,3.7911,2.2068,1.7993,-0.6087,-0.193,1.0,K_Scratch,2.515625,1.5889830508474576,83,100.12668393782383,0.0548677726500224,2
96,172,728912,728995.0,1929,187.5,168,193244.5,116,140,1358,0,1,40,0.1414,0.6186,0.9157,0.04885,0.329,0.494,1.0,3.3813,1.8808,1.9191,0.0843,-0.0222,1.0,K_Scratch,0.9047619047619048,1.1094674556213018,24,100.12668393782383,0.0548677726500224,2
41,194,743010,743076.0,1929,187.5,136,193244.5,40,126,1358,0,1,40,0.0604,0.436,0.4314,0.04885,0.7251,0.4853,0.0,3.7555,2.1847,1.8195,-0.5686,-0.1924,1.0,K_Scratch,2.283582089552239,1.3686131386861313,86,100.12668393782383,0.0548677726500224,2
98,166,775041,775118.0,1929,187.5,164,193244.5,113,135,1358,0,1,40,0.1443,0.5898,0.8831,0.04885,0.2528,0.4695,1.0,3.332,1.8325,1.8865,0.1169,-0.0292,1.0,K_Scratch,0.8717948717948718,1.1363636363636365,22,100.12668393782383,0.0548677726500224,2
39,190,799788,799848.0,1929,187.5,131,193244.5,49,124,1358,0,1,40,0.0574,0.358,0.3974,0.04885,0.7123,0.458,0.0,3.7647,2.179,1.7781,-0.6026,-0.1957,1.0,K_Scratch,2.4754098360655736,1.4204545454545454,75,100.12668393782383,0.0548677726500224,2
104,171,899231,899307.0,1929,187.5,142,193244.5,115,135,1356,0,1,40,0.1534,0.6149,0.8816,0.04885,0.3045,0.5352,1.0,3.2925,1.8261,1.8808,0.1184,-0.0193,1.0,K_Scratch,0.8701298701298701,1.3111888111888113,20,100.12668393782383,0.0548677726500224,2
100,175,909876,909953.0,1923,187.5,139,193244.5,116,140,1356,0,1,40,0.1475,0.667,0.974,0.04885,0.3304,0.554,1.0,3.284,1.8751,1.8865,0.026,-0.0206,1.0,K_Scratch,0.9615384615384616,1.3392857142857142,24,100.43892931392931,0.05469711083773617,2
41,202,920427,920489.0,1929,187.5,130,193244.5,132,132,1358,0,1,40,0.0604,0.3996,0.3851,0.04885,0.7523,0.4769,0.0,3.7776,2.2068,1.7924,-0.6149,-0.2309,1.0,K_Scratch,2.5555555555555554,1.4312977099236641,0,100.12668393782383,0.0548677726500224,2
39,196,931074,931135.0,1929,187.5,136,193244.5,40,127,1358,0,1,40,0.0574,0.3855,0.3885,0.04885,0.6305,0.4485,0.0,3.7698,2.1959,1.7853,-0.6115,-0.19,1.0,K_Scratch,2.532258064516129,1.3686131386861313,87,100.12668393782383,0.0548677726500224,2
93,172,938265,938349.0,1929,187.5,184,193244.5,115,135,1358,0,1,40,0.137,0.6823,0.9405,0.04885,0.2492,0.4565,1.0,3.3239,1.8976,1.9243,0.0595,-0.0231,1.0,K_Scratch,0.9294117647058824,1.0135135135135136,20,100.12668393782383,0.0548677726500224,2
41,214,1413654,1413720.0,1929,187.5,129,193244.5,41,124,1358,0,1,40,0.0604,0.4433,0.3815,0.04885,0.6732,0.5116,0.0,3.8033,2.238,1.8195,-0.6185,-0.1902,1.0,K_Scratch,2.582089552238806,1.4423076923076923,83,100.12668393782383,0.0548677726500224,2
41,214,1424299,1424367.0,1929,187.5,125,193244.5,38,124,1358,0,1,40,0.0604,0.4556,0.3931,0.04885,0.7489,0.544,0.0,3.8064,2.238,1.8325,-0.6069,-0.1937,1.0,K_Scratch,2.5072463768115942,1.4880952380952381,86,100.12668393782383,0.0548677726500224,2
39,209,1434944,1435012.0,1929,187.5,128,193244.5,37,125,1356,0,1,40,0.0575,0.4225,0.4,0.04885,0.7083,0.5313,0.0,3.8245,2.2304,1.8325,-0.6,-0.1944,1.0,K_Scratch,2.463768115942029,1.4534883720930232,88,100.12668393782383,0.0548677726500224,2
41,210,1445593,1445656.0,1929,187.5,153,193244.5,45,125,1358,0,1,40,0.0604,0.4089,0.3728,0.04885,0.645,0.4118,0.0,3.7989,2.2279,1.7993,-0.6272,-0.1854,1.0,K_Scratch,2.640625,1.2175324675324675,80,100.12668393782383,0.0548677726500224,2
39,210,1463330,1463399.0,1929,187.5,124,193244.5,39,119,1356,0,1,40,0.0575,0.4577,0.4035,0.04885,0.7467,0.5565,0.0,3.8061,2.233,1.8389,-0.5965,-0.195,1.0,K_Scratch,2.442857142857143,1.5,80,100.12668393782383,0.0548677726500224,2
41,218,1473977,1474044.0,1929,187.5,156,193244.5,36,125,1358,0,1,40,0.0604,0.4083,0.3785,0.04885,0.646,0.4295,0.0,3.8461,2.248,1.8261,-0.6215,-0.1942,1.0,K_Scratch,2.6029411764705883,1.194267515923567,89,100.12668393782383,0.0548677726500224,2
41,211,1484624,1484688.0,1929,187.5,174,193244.5,41,127,1358,0,1,40,0.0604,0.4176,0.3765,0.04885,0.4942,0.3678,0.0,3.8019,2.2304,1.8062,-0.6235,-0.1929,1.0,K_Scratch,2.6153846153846154,1.0714285714285714,86,100.12668393782383,0.0548677726500224,2
39,218,1495267,1495336.0,1929,187.5,141,193244.5,40,119,1356,0,1,40,0.0575,0.413,0.3855,0.04885,0.6679,0.4894,0.0,3.8603,2.2529,1.8389,-0.6145,-0.1955,1.0,K_Scratch,2.557142857142857,1.3204225352112675,79,100.12668393782383,0.0548677726500224,2
41,212,1505915,1505982.0,1929,187.5,145,193244.5,38,127,1356,0,1,40,0.0605,0.4332,0.3918,0.04885,0.5429,0.4621,0.0,3.8125,2.233,1.8261,-0.6082,-0.1923,1.0,K_Scratch,2.514705882352941,1.2842465753424657,89,100.12668393782383,0.0548677726500224,2
39,219,1516553,1516628.0,1929,187.5,165,193244.5,43,126,1358,0,1,40,0.0574,0.4816,0.4167,0.04885,0.6316,0.4545,0.0,3.845,2.2553,1.8751,-0.5833,-0.1827,1.0,K_Scratch,2.3684210526315788,1.1295180722891567,83,100.12668393782383,0.0548677726500224,2
39,214,1527208,1527274.0,1929,187.5,133,193244.5,41,133,1356,0,1,40,0.0575,0.4233,0.3771,0.04885,0.7085,0.4962,0.0,3.8235,2.243,1.8195,-0.6229,-0.1953,1.0,K_Scratch,2.611940298507463,1.3992537313432836,92,100.12668393782383,0.0548677726500224,2
109,189,1541496,1541574.0,1834,187.5,128,193244.5,114,135,1358,0,1,40,0.1605,0.7061,0.975,0.04885,0.3306,0.6094,0.0,3.2634,1.9031,1.8921,-0.025,-0.0292,1.0,K_Scratch,1.0126582278481013,1.4534883720930232,21,105.31035422343324,0.052165627288823783,2
41,216,1555596,1555663.0,1929,187.5,125,193244.5,36,125,1358,0,1,40,0.0604,0.4403,0.3829,0.04885,0.6863,0.536,0.0,3.817,2.243,1.8261,-0.6171,-0.1933,1.0,K_Scratch,2.573529411764706,1.4880952380952381,89,100.12668393782383,0.0548677726500224,2
37,213,1566243,1566309.0,1929,187.5,153,193244.5,38,124,1356,0,1,40,0.0546,0.4654,0.375,0.04885,0.6007,0.4314,0.0,3.7931,2.2455,1.8195,-0.625,-0.1875,1.0,K_Scratch,2.626865671641791,1.2175324675324675,86,100.12668393782383,0.0548677726500224,2
41,214,1576890,1576955.0,1929,187.5,120,193244.5,37,125,1358,0,1,40,0.0604,0.435,0.3757,0.04885,0.6654,0.5417,0.0,3.803,2.238,1.8129,-0.6243,-0.192,1.0,K_Scratch,2.621212121212121,1.5495867768595042,88,100.12668393782383,0.0548677726500224,2
41,212,1587535,1587602.0,1929,187.5,143,193244.5,38,119,1356,0,1,40,0.0605,0.4748,0.3918,0.04885,0.6552,0.4685,0.0,3.7794,2.233,1.8261,-0.6082,-0.2044,1.0,K_Scratch,2.514705882352941,1.3020833333333333,81,100.12668393782383,0.0548677726500224,2
39,215,1601728,1601796.0,1929,187.5,127,193244.5,46,126,1358,0,1,40,0.0574,0.4627,0.3864,0.04885,0.6377,0.5354,0.0,3.8082,2.2455,1.8325,-0.6136,-0.187,1.0,K_Scratch,2.550724637681159,1.46484375,80,100.12668393782383,0.0548677726500224,2
41,216,1615921,1615991.0,1929,187.5,154,193244.5,43,119,1356,0,1,40,0.0605,0.4877,0.4,0.04885,0.6272,0.4545,0.0,3.7977,2.243,1.8451,-0.6,-0.1939,1.0,K_Scratch,2.464788732394366,1.2096774193548387,76,100.12668393782383,0.0548677726500224,2
41,211,1626575,1626636.0,1929,187.5,139,193244.5,43,124,1356,0,1,40,0.0605,0.4498,0.3588,0.04885,0.6391,0.4388,0.0,3.7563,2.2304,1.7853,-0.6412,-0.1913,1.0,K_Scratch,2.7419354838709675,1.3392857142857142,81,100.12668393782383,0.0548677726500224,2
41,213,1637218,1637282.0,1929,187.5,128,193244.5,39,127,1356,0,1,40,0.0605,0.4362,0.3721,0.04885,0.6693,0.5,0.0,3.7928,2.2355,1.8062,-0.6279,-0.1924,1.0,K_Scratch,2.646153846153846,1.4534883720930232,88,100.12668393782383,0.0548677726500224,2
41,216,1647865,1647927.0,1929,187.5,115,193244.5,43,125,1356,0,1,40,0.0605,0.4008,0.3543,0.04885,0.6809,0.5391,0.0,3.813,2.243,1.7924,-0.6457,-0.1916,1.0,K_Scratch,2.7777777777777777,1.6163793103448276,82,100.12668393782383,0.0548677726500224,2
39,218,1658501,1658584.0,1929,187.5,152,193244.5,42,127,1358,0,1,40,0.0574,0.5404,0.4637,0.04885,0.6027,0.5461,0.0,3.8343,2.2529,1.9191,-0.5363,-0.1933,1.0,K_Scratch,2.130952380952381,1.2254901960784315,85,100.12668393782383,0.0548677726500224,2
41,216,1669152,1669220.0,1929,187.5,138,193244.5,43,126,1358,0,1,40,0.0604,0.4603,0.3886,0.04885,0.6295,0.4927,0.0,3.8077,2.243,1.8325,-0.6114,-0.1838,1.0,K_Scratch,2.536231884057971,1.3489208633093526,83,100.12668393782383,0.0548677726500224,2
41,220,1679793,1679864.0,1929,187.5,159,193244.5,41,124,1356,0,1,40,0.0605,0.4871,0.3966,0.04885,0.5408,0.4465,0.0,3.8142,2.2529,1.8513,-0.6033,-0.1921,1.0,K_Scratch,2.486111111111111,1.171875,83,100.12668393782383,0.0548677726500224,2
39,216,1693992,1694059.0,1929,187.5,156,193244.5,36,124,1358,0,1,40,0.0574,0.4368,0.3785,0.04885,0.6146,0.4295,0.0,3.8247,2.248,1.8261,-0.6215,-0.1917,1.0,K_Scratch,2.6029411764705883,1.194267515923567,88,100.12668393782383,0.0548677726500224,2
41,219,1704636,1704704.0,1929,187.5,173,193244.5,42,124,1358,0,1,40,0.0604,0.4527,0.382,0.04885,0.5071,0.3931,0.0,3.8212,2.2504,1.8325,-0.618,-0.1906,1.0,K_Scratch,2.579710144927536,1.0775862068965518,82,100.12668393782383,0.0548677726500224,2
39,212,1715280,1715348.0,1929,187.5,170,193244.5,44,124,1358,0,1,40,0.0574,0.4393,0.3931,0.04885,0.5475,0.4,0.0,3.8193,2.238,1.8325,-0.6069,-0.1881,1.0,K_Scratch,2.5072463768115942,1.0964912280701755,80,100.12668393782383,0.0548677726500224,2
190,192,1729556,1729557.0,2,2.0,1,255.0,126,133,1356,0,1,40,0.2802,0.0,0.5,0.0015,1.0,1.0,0.0,0.301,0.301,0.0,-0.5,-0.0039,0.119,K_Scratch,1.0,1.0,7,85.0,0.4,2
41,214,1740121,1740188.0,1929,187.5,142,193244.5,38,124,1358,0,1,40,0.0604,0.4086,0.3873,0.04885,0.7269,0.4718,0.0,3.836,2.238,1.8261,-0.6127,-0.2,1.0,K_Scratch,2.5441176470588234,1.3111888111888113,86,100.12668393782383,0.0548677726500224,2
39,218,1750768,1750835.0,1929,187.5,160,193244.5,39,125,1358,0,1,40,0.0574,0.4544,0.3743,0.04885,0.6416,0.4187,0.0,3.8158,2.2529,1.8261,-0.6257,-0.189,1.0,K_Scratch,2.6323529411764706,1.1645962732919255,86,100.12668393782383,0.0548677726500224,2
43,218,1761412,1761480.0,1929,187.5,133,193244.5,37,124,1358,0,1,40,0.0633,0.4306,0.3886,0.04885,0.6757,0.5113,0.0,3.831,2.243,1.8325,-0.6114,-0.1925,1.0,K_Scratch,2.536231884057971,1.3992537313432836,87,100.12668393782383,0.0548677726500224,2
41,214,1775604,1775675.0,1929,187.5,132,193244.5,36,124,1356,0,1,40,0.0605,0.4557,0.4104,0.04885,0.6337,0.5379,0.0,3.8252,2.238,1.8513,-0.5896,-0.1969,1.0,K_Scratch,2.4027777777777777,1.4097744360902256,88,100.12668393782383,0.0548677726500224,2
41,209,1786253,1786320.0,1929,187.5,131,193244.5,41,124,1358,0,1,40,0.0604,0.4081,0.3988,0.04885,0.6316,0.5114,0.0,3.8236,2.2253,1.8261,-0.6012,-0.1956,1.0,K_Scratch,2.4705882352941178,1.4204545454545454,83,100.12668393782383,0.0548677726500224,2
39,217,1803992,1804079.0,1929,187.5,162,193244.5,36,126,1358,0,1,40,0.0574,0.5599,0.4888,0.04885,0.5345,0.537,0.0,3.8335,2.2504,1.9395,-0.5112,-0.1981,1.0,K_Scratch,2.022727272727273,1.1503067484662577,90,100.12668393782383,0.0548677726500224,2
39,212,1814642,1814708.0,1929,187.5,134,193244.5,38,124,1358,0,1,40,0.0574,0.4285,0.3815,0.04885,0.6223,0.4925,0.0,3.8146,2.238,1.8195,-0.6185,-0.1926,1.0,K_Scratch,2.582089552238806,1.3888888888888888,86,100.12668393782383,0.0548677726500224,2
37,217,1825287,1825355.0,1929,187.5,151,193244.5,38,126,1356,0,1,40,0.0546,0.4604,0.3778,0.04885,0.5806,0.4503,0.0,3.8199,2.2553,1.8325,-0.6222,-0.1901,1.0,K_Scratch,2.608695652173913,1.2335526315789473,88,100.12668393782383,0.0548677726500224,2
39,220,1835934,1836000.0,1929,187.5,113,193244.5,40,126,1358,0,1,40,0.0574,0.4438,0.3646,0.04885,0.7182,0.5841,0.0,3.8224,2.2577,1.8195,-0.6354,-0.1887,1.0,K_Scratch,2.701492537313433,1.644736842105263,86,100.12668393782383,0.0548677726500224,2
41,209,1853674,1853744.0,1929,187.5,117,193244.5,40,126,1358,0,1,40,0.0604,0.4486,0.4167,0.04885,0.7534,0.5983,0.0,3.8118,2.2253,1.8451,-0.5833,-0.1975,1.0,K_Scratch,2.3661971830985915,1.5889830508474576,86,100.12668393782383,0.0548677726500224,2
109,181,1867972,1868026.0,1843,171.0,85,193244.5,115,135,1356,0,1,40,0.1608,0.526,0.75,0.04885,0.4211,0.6353,0.0,3.2655,1.8573,1.7324,-0.25,-0.0243,1.0,K_Scratch,1.309090909090909,1.9883720930232558,20,104.79636659436008,0.06302578483003898,2
41,212,1878514,1878584.0,1929,187.5,134,193244.5,39,124,1358,0,1,40,0.0604,0.4627,0.4094,0.04885,0.6196,0.5224,0.0,3.8084,2.233,1.8451,-0.5906,-0.1902,1.0,K_Scratch,2.408450704225352,1.3888888888888888,85,100.12668393782383,0.0548677726500224,2
41,221,1889165,1889228.0,1929,187.5,140,193244.5,36,124,1356,0,1,40,0.0605,0.4277,0.35,0.04885,0.6383,0.45,0.0,3.8122,2.2553,1.7993,-0.65,-0.1939,1.0,K_Scratch,2.8125,1.3297872340425532,88,100.12668393782383,0.0548677726500224,2
39,216,1903355,1903423.0,1929,187.5,128,193244.5,38,126,1358,0,1,40,0.0574,0.4286,0.3842,0.04885,0.7166,0.5313,0.0,3.8375,2.248,1.8325,-0.6158,-0.1943,1.0,K_Scratch,2.5652173913043477,1.4534883720930232,88,100.12668393782383,0.0548677726500224,2
39,214,1914002,1914070.0,1929,187.5,131,193244.5,36,124,1358,0,1,40,0.0574,0.4441,0.3886,0.04885,0.7172,0.5191,0.0,3.8205,2.243,1.8325,-0.6114,-0.1919,1.0,K_Scratch,2.536231884057971,1.4204545454545454,88,100.12668393782383,0.0548677726500224,2
41,212,1935297,1935360.0,1929,187.5,135,193244.5,41,125,1358,0,1,40,0.0604,0.3973,0.3684,0.04885,0.5836,0.4667,0.0,3.8124,2.233,1.7993,-0.6316,-0.1865,1.0,K_Scratch,2.671875,1.3786764705882353,84,100.12668393782383,0.0548677726500224,2
39,216,1945941,1946007.0,1929,187.5,133,193244.5,42,126,1358,0,1,40,0.0574,0.3975,0.3729,0.04885,0.6756,0.4962,0.0,3.8475,2.248,1.8195,-0.6271,-0.1837,1.0,K_Scratch,2.6417910447761193,1.3992537313432836,84,100.12668393782383,0.0548677726500224,2
41,217,1960132,1960200.0,1929,187.5,123,193244.5,43,125,1356,0,1,40,0.0605,0.4162,0.3864,0.04885,0.7012,0.5529,0.0,3.8443,2.2455,1.8325,-0.6136,-0.1888,1.0,K_Scratch,2.550724637681159,1.5120967741935485,82,100.12668393782383,0.0548677726500224,2
41,212,1970779,1970846.0,1929,187.5,138,193244.5,38,127,1358,0,1,40,0.0604,0.4237,0.3918,0.04885,0.631,0.4855,0.0,3.8197,2.233,1.8261,-0.6082,-0.1853,1.0,K_Scratch,2.514705882352941,1.3489208633093526,89,100.12668393782383,0.0548677726500224,2
43,218,1981417,1981492.0,1929,187.5,119,193244.5,35,126,1358,0,1,40,0.0633,0.4417,0.4286,0.04885,0.7479,0.6302,0.0,3.8649,2.243,1.8751,-0.5714,-0.1996,1.0,K_Scratch,2.3026315789473686,1.5625,91,100.12668393782383,0.0548677726500224,2
39,214,1992062,1992137.0,1929,187.5,143,193244.5,43,124,1358,0,1,40,0.0574,0.4668,0.4286,0.04885,0.625,0.5245,0.0,3.845,2.243,1.8751,-0.5714,-0.1908,1.0,K_Scratch,2.3026315789473686,1.3020833333333333,81,100.12668393782383,0.0548677726500224,2
41,218,2002718,2002782.0,1929,187.5,113,193244.5,41,124,1358,0,1,40,0.0604,0.387,0.3616,0.04885,0.6914,0.5664,0.0,3.8416,2.248,1.8062,-0.6384,-0.1858,1.0,K_Scratch,2.723076923076923,1.644736842105263,83,100.12668393782383,0.0548677726500224,2
98,192,2013457,2013541.0,1929,187.5,171,193244.5,115,140,1358,0,1,40,0.1443,0.646,0.8936,0.04885,0.3013,0.4912,0.0,3.4464,1.9731,1.9243,-0.1064,-0.024,1.0,K_Scratch,1.1058823529411765,1.0901162790697674,25,100.12668393782383,0.0548677726500224,2
39,214,2027555,2027621.0,1929,187.5,125,193244.5,44,124,1356,0,1,40,0.0575,0.4293,0.3771,0.04885,0.6604,0.528,0.0,3.819,2.243,1.8195,-0.6229,-0.1855,1.0,K_Scratch,2.611940298507463,1.4880952380952381,80,100.12668393782383,0.0548677726500224,2
41,211,2041748,2041815.0,1929,187.5,137,193244.5,43,125,1356,0,1,40,0.0605,0.4294,0.3941,0.04885,0.6464,0.4891,0.0,3.8128,2.2304,1.8261,-0.6059,-0.1867,1.0,K_Scratch,2.5,1.358695652173913,82,100.12668393782383,0.0548677726500224,2
